source_standard_node_id,source_srandard_node_id,source_node_id,source,predicate,target_standard_node_id,target_srandard_node_id,target_node_id,target,provenance
IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,HAS_AGENT_CLASS,Psoralens,Psoralens,Psoralens,Psoralens,carcinogen_class_source:chemont_class
IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,SAME_AS,PubChem:55431,PubChem:55431,PubChem:55431,PubChem:55431,PubChem PUG-REST
IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,HAS_CHEMONT_CLASS,Coumarins and derivatives,Coumarins and derivatives,Coumarins and derivatives,Coumarins and derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000145
IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,HAS_CHEMONT_SUPERCLASS,Phenylpropanoids and polyketides,Phenylpropanoids and polyketides,Phenylpropanoids and polyketides,Phenylpropanoids and polyketides,http://classyfire.wishartlab.com/entities/PMLPQOIOSQFFPW-UHFFFAOYSA-N.json
IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,IARC_Pyrido_3_4_c_psoralen,HAS_CHEMONT_DIRECT_PARENT,Psoralens,Psoralens,Psoralens,Psoralens,http://classyfire.wishartlab.com/entities/PMLPQOIOSQFFPW-UHFFFAOYSA-N.json
IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,HAS_AGENT_CLASS,Organochlorine,Organochlorine,Organochlorine,Organochlorine,carcinogen_class_source:classyfire
IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,SAME_AS,PubChem:4993,PubChem:4993,PubChem:4993,PubChem:4993,PubChem PUG-REST
IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,HAS_CHEMONT_CLASS,Diazines,Diazines,Diazines,Diazines,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0001346
IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,HAS_CHEMONT_SUPERCLASS,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,http://classyfire.wishartlab.com/entities/WKSAUQYGYAYLPV-UHFFFAOYSA-N.json
IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,IARC_Pyrimethamine,HAS_CHEMONT_DIRECT_PARENT,Aminopyrimidines and derivatives,Aminopyrimidines and derivatives,Aminopyrimidines and derivatives,Aminopyrimidines and derivatives,http://classyfire.wishartlab.com/entities/WKSAUQYGYAYLPV-UHFFFAOYSA-N.json
IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,HAS_AGENT_CLASS,Solvent,Solvent,Solvent,Solvent,carcinogen_class_source:classyfire
IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,SAME_AS,PubChem:5280343,PubChem:5280343,PubChem:5280343,PubChem:5280343,PubChem PUG-REST
IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,HAS_CHEMONT_CLASS,Flavonoids,Flavonoids,Flavonoids,Flavonoids,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000334
IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,HAS_CHEMONT_SUPERCLASS,Phenylpropanoids and polyketides,Phenylpropanoids and polyketides,Phenylpropanoids and polyketides,Phenylpropanoids and polyketides,http://classyfire.wishartlab.com/entities/REFJWTPEDVJJIY-UHFFFAOYSA-N.json
IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,IARC_Quercetin,HAS_CHEMONT_DIRECT_PARENT,Flavonols,Flavonols,Flavonols,Flavonols,http://classyfire.wishartlab.com/entities/REFJWTPEDVJJIY-UHFFFAOYSA-N.json
IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,HAS_AGENT_CLASS,Quinolines and derivatives,Quinolines and derivatives,Quinolines and derivatives,Quinolines and derivatives,carcinogen_class_source:chemont_class
IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,HAS_ENTITY_TYPE,Chemical,Chemical,Chemical,Chemical,IARC_entity_type_rules
IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,SAME_AS,PubChem:7047,PubChem:7047,PubChem:7047,PubChem:7047,PubChem PUG-REST
IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,HAS_CHEMONT_CLASS,Quinolines and derivatives,Quinolines and derivatives,Quinolines and derivatives,Quinolines and derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0001253
IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,HAS_CHEMONT_SUPERCLASS,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,http://classyfire.wishartlab.com/entities/SMWDFEZZVXVKRB-UHFFFAOYSA-N.json
IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,IARC_Quinoline,HAS_CHEMONT_DIRECT_PARENT,Quinolines and derivatives,Quinolines and derivatives,Quinolines and derivatives,Quinolines and derivatives,http://classyfire.wishartlab.com/entities/SMWDFEZZVXVKRB-UHFFFAOYSA-N.json
IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,HAS_AGENT_CLASS,Organochlorine,Organochlorine,Organochlorine,Organochlorine,carcinogen_class_source:classyfire
IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,SAME_AS,PubChem:6720,PubChem:6720,PubChem:6720,PubChem:6720,PubChem PUG-REST
IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,HAS_CHEMONT_CLASS,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0002279
IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,HAS_CHEMONT_SUPERCLASS,Benzenoids,Benzenoids,Benzenoids,Benzenoids,http://classyfire.wishartlab.com/entities/LKPLKUMXSAEKID-UHFFFAOYSA-N.json
IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,IARC_Quintozene_Pentachloronitrobenzene,HAS_CHEMONT_DIRECT_PARENT,Nitrobenzenes,Nitrobenzenes,Nitrobenzenes,Nitrobenzenes,http://classyfire.wishartlab.com/entities/LKPLKUMXSAEKID-UHFFFAOYSA-N.json
IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,HAS_AGENT_CLASS,Unknown,Unknown,Unknown,Unknown,carcinogen_class_source:unknown
IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,IARC_Radiofrequency_electromagnetic_fields,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,HAS_AGENT_CLASS,Radiation,Radiation,Radiation,Radiation,carcinogen_class_source:iarc_entity_type
IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,IARC_Radioiodines_including_iodine_131,HAS_ENTITY_TYPE,Radiation,Radiation,Radiation,Radiation,IARC_entity_type_rules
IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,HAS_AGENT_CLASS,Radiation,Radiation,Radiation,Radiation,carcinogen_class_source:iarc_entity_type
IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,IARC_Radionuclides_alpha_particle_emitting_internally_deposited,HAS_ENTITY_TYPE,Radiation,Radiation,Radiation,Radiation,IARC_entity_type_rules
IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,HAS_AGENT_CLASS,Radiation,Radiation,Radiation,Radiation,carcinogen_class_source:iarc_entity_type
IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,IARC_Radionuclides_beta_particle_emitting_internally_deposited,HAS_ENTITY_TYPE,Radiation,Radiation,Radiation,Radiation,IARC_entity_type_rules
IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,HAS_AGENT_CLASS,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,carcinogen_class_source:chemont_class
IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,SAME_AS,PubChem:6328538,PubChem:6328538,PubChem:6328538,PubChem:6328538,PubChem PUG-REST
IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,HAS_CHEMONT_CLASS,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000428
IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,HAS_CHEMONT_SUPERCLASS,Homogeneous metal compounds,Homogeneous metal compounds,Homogeneous metal compounds,Homogeneous metal compounds,http://classyfire.wishartlab.com/entities/HCWPIIXVSYCSAN-YPZZEJLDSA-N.json
IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,IARC_Radium_224_and_its_decay_products,HAS_CHEMONT_DIRECT_PARENT,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,http://classyfire.wishartlab.com/entities/HCWPIIXVSYCSAN-YPZZEJLDSA-N.json
IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,HAS_AGENT_CLASS,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,carcinogen_class_source:chemont_class
IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,SAME_AS,PubChem:9877911,PubChem:9877911,PubChem:9877911,PubChem:9877911,PubChem PUG-REST
IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,HAS_CHEMONT_CLASS,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000428
IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,HAS_CHEMONT_SUPERCLASS,Homogeneous metal compounds,Homogeneous metal compounds,Homogeneous metal compounds,Homogeneous metal compounds,http://classyfire.wishartlab.com/entities/HCWPIIXVSYCSAN-IGMARMGPSA-N.json
IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,IARC_Radium_226_and_its_decay_products,HAS_CHEMONT_DIRECT_PARENT,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,http://classyfire.wishartlab.com/entities/HCWPIIXVSYCSAN-IGMARMGPSA-N.json
IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,HAS_AGENT_CLASS,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,carcinogen_class_source:chemont_class
IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,SAME_AS,PubChem:6328553,PubChem:6328553,PubChem:6328553,PubChem:6328553,PubChem PUG-REST
IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,HAS_CHEMONT_CLASS,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000428
IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,HAS_CHEMONT_SUPERCLASS,Homogeneous metal compounds,Homogeneous metal compounds,Homogeneous metal compounds,Homogeneous metal compounds,http://classyfire.wishartlab.com/entities/HCWPIIXVSYCSAN-NJFSPNSNSA-N.json
IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,IARC_Radium_228_and_its_decay_products,HAS_CHEMONT_DIRECT_PARENT,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,Homogeneous alkaline earth metal compounds,http://classyfire.wishartlab.com/entities/HCWPIIXVSYCSAN-NJFSPNSNSA-N.json
IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,HAS_IARC_CLASS,Group 1,Group 1,Group 1,Group 1,https://monographs.iarc.who.int/list-of-classifications
IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,HAS_AGENT_CLASS,Homogeneous noble gases,Homogeneous noble gases,Homogeneous noble gases,Homogeneous noble gases,carcinogen_class_source:chemont_class
IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,SAME_AS,PubChem:24857,PubChem:24857,PubChem:24857,PubChem:24857,PubChem PUG-REST
IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,HAS_CHEMONT_CLASS,Homogeneous noble gases,Homogeneous noble gases,Homogeneous noble gases,Homogeneous noble gases,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000433
IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,HAS_CHEMONT_SUPERCLASS,Homogeneous non-metal compounds,Homogeneous non-metal compounds,Homogeneous non-metal compounds,Homogeneous non-metal compounds,http://classyfire.wishartlab.com/entities/SYUHGPGVQRZVTB-UHFFFAOYSA-N.json
IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,IARC_Radon_222_and_its_decay_products,HAS_CHEMONT_DIRECT_PARENT,Homogeneous noble gases,Homogeneous noble gases,Homogeneous noble gases,Homogeneous noble gases,http://classyfire.wishartlab.com/entities/SYUHGPGVQRZVTB-UHFFFAOYSA-N.json
IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,HAS_IARC_CLASS,Group 2A,Group 2A,Group 2A,Group 2A,https://monographs.iarc.who.int/list-of-classifications
IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,HAS_AGENT_CLASS,Exposure,Exposure,Exposure,Exposure,carcinogen_class_source:iarc_entity_type
IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,IARC_Red_meat_consumption_of,HAS_ENTITY_TYPE,Exposure,Exposure,Exposure,Exposure,IARC_entity_type_rules
IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,HAS_AGENT_CLASS,Unknown,Unknown,Unknown,Unknown,carcinogen_class_source:unknown
IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,IARC_Refractory_ceramic_fibres,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
